contract_preamble,date,strike,yes_price,daily_volume,expiry_date,adjusted_yes_price,probability
U3-24AUG,2024-09-03,3.5,NA,NA,2024-09-06,NA,0
U3-24AUG,2024-09-04,3.5,NA,NA,2024-09-06,NA,0
U3-24AUG,2024-09-05,3.5,NA,NA,2024-09-06,NA,0
U3-24AUG,2024-09-06,3.5,NA,NA,2024-09-06,NA,0
U3-24FEB,2024-02-15,3.5,88,400,2024-03-08,88,12.244897959183673
U3-24FEB,2024-02-16,3.5,88,0,2024-03-08,88,12.244897959183673
U3-24FEB,2024-02-17,3.5,88,0,2024-03-08,88,12.244897959183673
U3-24FEB,2024-02-18,3.5,88,0,2024-03-08,88,12.244897959183673
U3-24FEB,2024-02-19,3.5,88,0,2024-03-08,88,12.244897959183673
U3-24FEB,2024-02-20,3.5,88,0,2024-03-08,88,12.244897959183673
U3-24FEB,2024-02-21,3.5,88,0,2024-03-08,88,12.244897959183673
U3-24FEB,2024-02-22,3.5,88,0,2024-03-08,88,12.244897959183673
U3-24FEB,2024-02-23,3.5,88,0,2024-03-08,88,12.244897959183673
U3-24FEB,2024-02-24,3.5,88,0,2024-03-08,88,16.3265306122449
U3-24FEB,2024-02-25,3.5,93,400,2024-03-08,93,13.26530612244898
U3-24FEB,2024-02-26,3.5,93,0,2024-03-08,93,13.26530612244898
U3-24FEB,2024-02-27,3.5,91,140,2024-03-08,91,11.224489795918368
U3-24FEB,2024-02-28,3.5,93,210,2024-03-08,93,13.26530612244898
U3-24FEB,2024-02-29,3.5,93,0,2024-03-08,93,19.387755102040817
U3-24FEB,2024-03-01,3.5,93,0,2024-03-08,93,19.387755102040817
U3-24FEB,2024-03-02,3.5,93,0,2024-03-08,93,14.285714285714286
U3-24FEB,2024-03-03,3.5,91,10,2024-03-08,91,12.244897959183673
U3-24FEB,2024-03-04,3.5,90,38,2024-03-08,90,16.3265306122449
U3-24FEB,2024-03-05,3.5,88,1068,2024-03-08,88,16.3265306122449
U3-24FEB,2024-03-06,3.5,88,40,2024-03-08,88,16.3265306122449
U3-24FEB,2024-03-07,3.5,92,26,2024-03-08,92,18.367346938775512
U3-24FEB,2024-03-08,3.5,88,612,2024-03-08,88,15.306122448979592
U3-24JAN,2024-01-03,3.5,87,50,2024-02-02,87,72.44897959183673
U3-24JAN,2024-01-04,3.5,87,5,2024-02-02,87,21.428571428571427
U3-24JAN,2024-01-05,3.5,87,0,2024-02-02,87,21.428571428571427
U3-24JAN,2024-01-06,3.5,87,0,2024-02-02,87,21.428571428571427
U3-24JAN,2024-01-07,3.5,87,0,2024-02-02,87,21.428571428571427
U3-24JAN,2024-01-08,3.5,87,0,2024-02-02,87,21.428571428571427
U3-24JAN,2024-01-09,3.5,87,0,2024-02-02,87,21.428571428571427
U3-24JAN,2024-01-10,3.5,87,0,2024-02-02,87,21.428571428571427
U3-24JAN,2024-01-11,3.5,89,5,2024-02-02,89,22.448979591836736
U3-24JAN,2024-01-12,3.5,89,0,2024-02-02,89,22.448979591836736
U3-24JAN,2024-01-13,3.5,89,0,2024-02-02,89,22.448979591836736
U3-24JAN,2024-01-14,3.5,89,0,2024-02-02,89,22.448979591836736
U3-24JAN,2024-01-15,3.5,89,0,2024-02-02,89,22.448979591836736
U3-24JAN,2024-01-16,3.5,89,0,2024-02-02,89,22.448979591836736
U3-24JAN,2024-01-17,3.5,89,0,2024-02-02,89,22.448979591836736
U3-24JAN,2024-01-18,3.5,89,0,2024-02-02,89,22.448979591836736
U3-24JAN,2024-01-19,3.5,89,0,2024-02-02,89,22.448979591836736
U3-24JAN,2024-01-20,3.5,89,10,2024-02-02,89,22.448979591836736
U3-24JAN,2024-01-21,3.5,89,0,2024-02-02,89,22.448979591836736
U3-24JAN,2024-01-22,3.5,89,0,2024-02-02,89,22.448979591836736
U3-24JAN,2024-01-23,3.5,88,169,2024-02-02,88,21.428571428571427
U3-24JAN,2024-01-24,3.5,88,0,2024-02-02,88,21.428571428571427
U3-24JAN,2024-01-25,3.5,88,0,2024-02-02,88,21.428571428571427
U3-24JAN,2024-01-26,3.5,88,4,2024-02-02,88,23.46938775510204
U3-24JAN,2024-01-27,3.5,88,100,2024-02-02,88,23.46938775510204
U3-24JAN,2024-01-28,3.5,88,0,2024-02-02,88,23.46938775510204
U3-24JAN,2024-01-29,3.5,88,0,2024-02-02,88,20.408163265306122
U3-24JAN,2024-01-30,3.5,88,0,2024-02-02,88,20.408163265306122
U3-24JAN,2024-01-31,3.5,88,81,2024-02-02,88,20.408163265306122
U3-24JAN,2024-02-01,3.5,89,193,2024-02-02,89,20.408163265306122
U3-24JAN,2024-02-02,3.5,89,729,2024-02-02,89,14.285714285714286
U3-24JUL,2024-07-24,3.5,99,5,2024-08-02,99,1.0204081632653061
U3-24JUL,2024-07-25,3.5,99,0,2024-08-02,99,1.0204081632653061
U3-24JUL,2024-07-26,3.5,99,0,2024-08-02,99,0
U3-24JUL,2024-07-27,3.5,99,0,2024-08-02,99,0
U3-24JUL,2024-07-28,3.5,99,0,2024-08-02,99,0
U3-24JUL,2024-07-29,3.5,99,0,2024-08-02,99,0
U3-24JUL,2024-07-30,3.5,99,0,2024-08-02,99,0
U3-24JUL,2024-07-31,3.5,99,3,2024-08-02,99,0
U3-24JUL,2024-08-01,3.5,99,0,2024-08-02,99,0
U3-24JUL,2024-08-02,3.5,99,0,2024-08-02,99,0
U3-24JUN,2024-07-04,3.5,99,11,2024-07-05,99,0
U3-24JUN,2024-07-05,3.5,99,0,2024-07-05,99,0
U3-24MAR,2024-03-08,3.5,97,620,2024-04-05,97,2.0408163265306123
U3-24MAR,2024-03-09,3.5,98,101,2024-04-05,98,1.0204081632653061
U3-24MAR,2024-03-10,3.5,98,0,2024-04-05,98,1.0204081632653061
U3-24MAR,2024-03-11,3.5,95,254,2024-04-05,95,8.16326530612245
U3-24MAR,2024-03-12,3.5,95,0,2024-04-05,95,8.16326530612245
U3-24MAR,2024-03-13,3.5,95,0,2024-04-05,95,8.16326530612245
U3-24MAR,2024-03-14,3.5,95,0,2024-04-05,95,8.16326530612245
U3-24MAR,2024-03-15,3.5,95,0,2024-04-05,95,8.16326530612245
U3-24MAR,2024-03-16,3.5,95,0,2024-04-05,95,8.16326530612245
U3-24MAR,2024-03-17,3.5,95,0,2024-04-05,95,8.16326530612245
U3-24MAR,2024-03-18,3.5,95,0,2024-04-05,95,8.16326530612245
U3-24MAR,2024-03-19,3.5,95,0,2024-04-05,95,4.081632653061225
U3-24MAR,2024-03-20,3.5,95,0,2024-04-05,95,14.285714285714286
U3-24MAR,2024-03-21,3.5,95,0,2024-04-05,95,14.285714285714286
U3-24MAR,2024-03-22,3.5,94,175,2024-04-05,94,13.26530612244898
U3-24MAR,2024-03-23,3.5,94,0,2024-04-05,94,13.26530612244898
U3-24MAR,2024-03-24,3.5,94,0,2024-04-05,94,13.26530612244898
U3-24MAR,2024-03-25,3.5,94,0,2024-04-05,94,13.26530612244898
U3-24MAR,2024-03-26,3.5,94,0,2024-04-05,94,13.26530612244898
U3-24MAR,2024-03-27,3.5,94,0,2024-04-05,94,13.26530612244898
U3-24MAR,2024-03-28,3.5,94,0,2024-04-05,94,13.26530612244898
U3-24MAR,2024-03-29,3.5,94,0,2024-04-05,94,13.26530612244898
U3-24MAR,2024-03-30,3.5,94,0,2024-04-05,94,7.142857142857143
U3-24MAR,2024-03-31,3.5,94,0,2024-04-05,94,5.1020408163265305
U3-24MAR,2024-04-01,3.5,94,0,2024-04-05,94,5.1020408163265305
U3-24MAR,2024-04-02,3.5,94,0,2024-04-05,94,6.122448979591836
U3-24MAR,2024-04-03,3.5,99,10,2024-04-05,99,9.183673469387756
U3-24MAR,2024-04-04,3.5,97,100,2024-04-05,97,7.142857142857143
U3-24MAR,2024-04-05,3.5,99,5315,2024-04-05,99,14.285714285714286
U3-24MAY,2024-05-08,3.5,NA,NA,2024-06-07,NA,5.1020408163265305
U3-24MAY,2024-05-09,3.5,NA,NA,2024-06-07,NA,5.1020408163265305
U3-24MAY,2024-05-10,3.5,NA,NA,2024-06-07,NA,5.1020408163265305
U3-24MAY,2024-05-11,3.5,NA,NA,2024-06-07,NA,5.1020408163265305
U3-24MAY,2024-05-12,3.5,NA,NA,2024-06-07,NA,5.1020408163265305
U3-24MAY,2024-05-13,3.5,NA,NA,2024-06-07,NA,9.183673469387756
U3-24MAY,2024-05-14,3.5,NA,NA,2024-06-07,NA,8.16326530612245
U3-24MAY,2024-05-15,3.5,NA,NA,2024-06-07,NA,8.16326530612245
U3-24MAY,2024-05-16,3.5,NA,NA,2024-06-07,NA,8.16326530612245
U3-24MAY,2024-05-17,3.5,NA,NA,2024-06-07,NA,8.16326530612245
U3-24MAY,2024-05-18,3.5,NA,NA,2024-06-07,NA,8.16326530612245
U3-24MAY,2024-05-19,3.5,NA,NA,2024-06-07,NA,8.16326530612245
U3-24MAY,2024-05-20,3.5,NA,NA,2024-06-07,NA,8.16326530612245
U3-24MAY,2024-05-21,3.5,NA,NA,2024-06-07,NA,8.16326530612245
U3-24MAY,2024-05-22,3.5,NA,NA,2024-06-07,NA,8.16326530612245
U3-24MAY,2024-05-23,3.5,NA,NA,2024-06-07,NA,8.16326530612245
U3-24MAY,2024-05-24,3.5,NA,NA,2024-06-07,NA,8.16326530612245
U3-24MAY,2024-05-25,3.5,NA,NA,2024-06-07,NA,8.16326530612245
U3-24MAY,2024-05-26,3.5,NA,NA,2024-06-07,NA,8.16326530612245
U3-24MAY,2024-05-27,3.5,NA,NA,2024-06-07,NA,7.142857142857143
U3-24MAY,2024-05-28,3.5,NA,NA,2024-06-07,NA,7.142857142857143
U3-24MAY,2024-05-29,3.5,NA,NA,2024-06-07,NA,7.142857142857143
U3-24MAY,2024-05-30,3.5,NA,NA,2024-06-07,NA,7.142857142857143
U3-24MAY,2024-05-31,3.5,NA,NA,2024-06-07,NA,4.081632653061225
U3-24MAY,2024-06-01,3.5,NA,NA,2024-06-07,NA,3.061224489795918
U3-24MAY,2024-06-02,3.5,NA,NA,2024-06-07,NA,3.061224489795918
U3-24MAY,2024-06-03,3.5,NA,NA,2024-06-07,NA,5.1020408163265305
U3-24MAY,2024-06-04,3.5,99,6500,2024-06-07,99,5.1020408163265305
U3-24MAY,2024-06-05,3.5,99,0,2024-06-07,99,3.061224489795918
U3-24MAY,2024-06-06,3.5,99,0,2024-06-07,99,3.061224489795918
U3-24MAY,2024-06-07,3.5,99,400,2024-06-07,99,3.061224489795918
U3-24OCT,2024-10-10,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-11,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-12,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-13,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-14,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-15,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-16,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-17,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-18,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-19,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-20,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-21,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-22,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-23,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-24,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-25,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-26,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-27,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-28,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-29,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-30,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-10-31,3.5,NA,NA,2024-11-01,NA,0
U3-24OCT,2024-11-01,3.5,NA,NA,2024-11-01,NA,0
KXU3-24NOV,2024-11-06,3.6,94,0,2024-12-06,94.5,4.081632653061225
KXU3-24NOV,2024-11-07,3.6,94,0,2024-12-06,94.5,0
KXU3-24NOV,2024-11-08,3.6,94,0,2024-12-06,94.5,0
KXU3-24NOV,2024-11-09,3.6,94,0,2024-12-06,94.5,0
KXU3-24NOV,2024-11-10,3.6,94,0,2024-12-06,94.5,0
KXU3-24NOV,2024-11-11,3.6,94,0,2024-12-06,94.5,0
KXU3-24NOV,2024-11-12,3.6,94,0,2024-12-06,94.5,0
KXU3-24NOV,2024-11-13,3.6,94,0,2024-12-06,94.5,0
KXU3-24NOV,2024-11-14,3.6,94,0,2024-12-06,94.5,4.591836734693878
KXU3-24NOV,2024-11-15,3.6,94,0,2024-12-06,94.5,4.591836734693878
KXU3-24NOV,2024-11-16,3.6,94,0,2024-12-06,94.5,4.591836734693878
KXU3-24NOV,2024-11-17,3.6,94,0,2024-12-06,95.66666666666667,0
KXU3-24NOV,2024-11-18,3.6,94,0,2024-12-06,95.66666666666667,0
KXU3-24NOV,2024-11-19,3.6,94,0,2024-12-06,95.66666666666667,0
KXU3-24NOV,2024-11-20,3.6,94,0,2024-12-06,95.66666666666667,0
KXU3-24NOV,2024-11-21,3.6,94,0,2024-12-06,95.66666666666667,0
KXU3-24NOV,2024-11-22,3.6,94,0,2024-12-06,95.66666666666667,0
KXU3-24NOV,2024-11-23,3.6,94,0,2024-12-06,95.66666666666667,0
KXU3-24NOV,2024-11-24,3.6,94,0,2024-12-06,95.66666666666667,0
KXU3-24NOV,2024-11-25,3.6,94,0,2024-12-06,96.25,0
KXU3-24NOV,2024-11-26,3.6,94,0,2024-12-06,96.5,0
KXU3-24NOV,2024-11-27,3.6,99,8,2024-12-06,99,0
KXU3-24NOV,2024-11-28,3.6,99,0,2024-12-06,99,0
KXU3-24NOV,2024-11-29,3.6,99,0,2024-12-06,99,0
KXU3-24NOV,2024-11-30,3.6,99,0,2024-12-06,99,0
KXU3-24NOV,2024-12-01,3.6,99,0,2024-12-06,99,0
KXU3-24NOV,2024-12-02,3.6,99,0,2024-12-06,99,0
KXU3-24NOV,2024-12-03,3.6,99,0,2024-12-06,99,0
KXU3-24NOV,2024-12-04,3.6,99,0,2024-12-06,99,0
KXU3-24NOV,2024-12-05,3.6,99,0,2024-12-06,99,0
KXU3-24NOV,2024-12-06,3.6,99,0,2024-12-06,99,0
U3-22APR,2022-05-05,3.6,12,50,2022-05-06,12,7.142857142857143
U3-22APR,2022-05-06,3.6,12,756,2022-05-06,12,6.122448979591836
U3-22AUG,2022-08-05,3.6,26,200,2022-09-02,26,15.306122448979592
U3-22AUG,2022-08-06,3.6,26,0,2022-09-02,26,15.306122448979592
U3-22AUG,2022-08-07,3.6,26,0,2022-09-02,26,15.306122448979592
U3-22AUG,2022-08-08,3.6,24,48,2022-09-02,24,13.26530612244898
U3-22AUG,2022-08-09,3.6,24,0,2022-09-02,24,14.285714285714286
U3-22AUG,2022-08-10,3.6,23,115,2022-09-02,23,13.26530612244898
U3-22AUG,2022-08-11,3.6,23,0,2022-09-02,23,16.3265306122449
U3-22AUG,2022-08-12,3.6,23,123,2022-09-02,23,16.3265306122449
U3-22AUG,2022-08-13,3.6,21,300,2022-09-02,21,11.224489795918368
U3-22AUG,2022-08-14,3.6,17,92,2022-09-02,17,7.142857142857143
U3-22AUG,2022-08-15,3.6,17,0,2022-09-02,17,7.142857142857143
U3-22AUG,2022-08-16,3.6,17,0,2022-09-02,17,11.224489795918368
U3-22AUG,2022-08-17,3.6,17,0,2022-09-02,17,11.224489795918368
U3-22AUG,2022-08-18,3.6,16,447,2022-09-02,16,11.224489795918368
U3-22AUG,2022-08-19,3.6,16,0,2022-09-02,16,8.16326530612245
U3-22AUG,2022-08-20,3.6,16,0,2022-09-02,16,8.16326530612245
U3-22AUG,2022-08-21,3.6,15,100,2022-09-02,15,7.142857142857143
U3-22AUG,2022-08-22,3.6,15,0,2022-09-02,15,7.142857142857143
U3-22AUG,2022-08-23,3.6,16,10,2022-09-02,16,8.16326530612245
U3-22AUG,2022-08-24,3.6,17,10,2022-09-02,17,9.183673469387756
U3-22AUG,2022-08-25,3.6,16,4,2022-09-02,16,8.16326530612245
U3-22AUG,2022-08-26,3.6,15,300,2022-09-02,15,7.142857142857143
U3-22AUG,2022-08-27,3.6,15,0,2022-09-02,15,7.142857142857143
U3-22AUG,2022-08-28,3.6,15,0,2022-09-02,15,7.142857142857143
U3-22AUG,2022-08-29,3.6,12,300,2022-09-02,12,4.081632653061225
U3-22AUG,2022-08-30,3.6,18,295,2022-09-02,18,14.285714285714286
U3-22AUG,2022-08-31,3.6,15,147,2022-09-02,15,9.183673469387756
U3-22AUG,2022-09-01,3.6,10,275,2022-09-02,10,6.122448979591836
U3-22AUG,2022-09-02,3.6,11,891,2022-09-02,11,7.142857142857143
U3-22DEC,2022-12-07,3.6,84,40,2023-01-06,84,51.02040816326531
U3-22DEC,2022-12-08,3.6,84,287,2023-01-06,84,51.02040816326531
U3-22DEC,2022-12-09,3.6,84,0,2023-01-06,84,55.10204081632653
U3-22DEC,2022-12-10,3.6,84,0,2023-01-06,84,55.10204081632653
U3-22DEC,2022-12-11,3.6,86,335,2023-01-06,86,57.142857142857146
U3-22DEC,2022-12-12,3.6,85,10,2023-01-06,85,51.02040816326531
U3-22DEC,2022-12-13,3.6,88,151,2023-01-06,88,54.08163265306123
U3-22DEC,2022-12-14,3.6,88,0,2023-01-06,88,70.40816326530613
U3-22DEC,2022-12-15,3.6,88,29,2023-01-06,88,69.38775510204081
U3-22DEC,2022-12-16,3.6,88,0,2023-01-06,88,69.38775510204081
U3-22DEC,2022-12-17,3.6,88,0,2023-01-06,88,72.95918367346938
U3-22DEC,2022-12-18,3.6,88,0,2023-01-06,88,72.95918367346938
U3-22DEC,2022-12-19,3.6,88,0,2023-01-06,88,70.40816326530613
U3-22DEC,2022-12-20,3.6,88,0,2023-01-06,88,72.95918367346938
U3-22DEC,2022-12-21,3.6,88,0,2023-01-06,88,72.95918367346938
U3-22DEC,2022-12-22,3.6,88,0,2023-01-06,88,69.38775510204081
U3-22DEC,2022-12-23,3.6,88,740,2023-01-06,88,67.34693877551021
U3-22DEC,2022-12-24,3.6,88,0,2023-01-06,88,67.34693877551021
U3-22DEC,2022-12-25,3.6,88,0,2023-01-06,88,71.93877551020408
U3-22DEC,2022-12-26,3.6,87,321,2023-01-06,87,66.3265306122449
U3-22DEC,2022-12-27,3.6,89,126,2023-01-06,89,39.795918367346935
U3-22DEC,2022-12-28,3.6,89,0,2023-01-06,89,39.795918367346935
U3-22DEC,2022-12-29,3.6,89,0,2023-01-06,89,50
U3-22DEC,2022-12-30,3.6,89,0,2023-01-06,89,50
U3-22DEC,2022-12-31,3.6,89,16,2023-01-06,89,50
U3-22DEC,2023-01-01,3.6,89,0,2023-01-06,89,19.387755102040817
U3-22DEC,2023-01-02,3.6,89,97,2023-01-06,89,19.387755102040817
U3-22DEC,2023-01-03,3.6,88,200,2023-01-06,88,18.367346938775512
U3-22DEC,2023-01-04,3.6,87,1691,2023-01-06,87,17.3469387755102
U3-22DEC,2023-01-05,3.6,87,0,2023-01-06,87,40.81632653061224
U3-22DEC,2023-01-06,3.6,92,293,2023-01-06,92,62.244897959183675
U3-22JAN,2022-01-09,3.6,82,6,2022-02-04,82,82.65306122448979
U3-22JAN,2022-01-10,3.6,82,0,2022-02-04,82,82.65306122448979
U3-22JAN,2022-01-11,3.6,82,40,2022-02-04,82,29.591836734693878
U3-22JAN,2022-01-12,3.6,82,0,2022-02-04,82,29.591836734693878
U3-22JAN,2022-01-13,3.6,79,10,2022-02-04,79,20.408163265306122
U3-22JAN,2022-01-14,3.6,79,0,2022-02-04,79,24.489795918367346
U3-22JAN,2022-01-15,3.6,83,29,2022-02-04,83,28.571428571428573
U3-22JAN,2022-01-16,3.6,83,0,2022-02-04,83,28.571428571428573
U3-22JAN,2022-01-17,3.6,83,0,2022-02-04,83,28.571428571428573
U3-22JAN,2022-01-18,3.6,83,0,2022-02-04,83,21.428571428571427
U3-22JAN,2022-01-19,3.6,83,0,2022-02-04,83,21.428571428571427
U3-22JAN,2022-01-20,3.6,83,0,2022-02-04,83,21.428571428571427
U3-22JAN,2022-01-21,3.6,85,50,2022-02-04,85,23.46938775510204
U3-22JAN,2022-01-22,3.6,85,0,2022-02-04,85,22.448979591836736
U3-22JAN,2022-01-23,3.6,85,0,2022-02-04,85,22.448979591836736
U3-22JAN,2022-01-24,3.6,85,4,2022-02-04,85,20.408163265306122
U3-22JAN,2022-01-25,3.6,85,0,2022-02-04,85,20.408163265306122
U3-22JAN,2022-01-26,3.6,85,300,2022-02-04,85,16.3265306122449
U3-22JAN,2022-01-27,3.6,85,0,2022-02-04,85,16.3265306122449
U3-22JAN,2022-01-28,3.6,85,0,2022-02-04,85,20.408163265306122
U3-22JAN,2022-01-29,3.6,85,0,2022-02-04,85,16.3265306122449
U3-22JAN,2022-01-30,3.6,85,0,2022-02-04,85,16.3265306122449
U3-22JAN,2022-01-31,3.6,85,0,2022-02-04,85,19.387755102040817
U3-22JAN,2022-02-01,3.6,85,0,2022-02-04,85,16.3265306122449
U3-22JAN,2022-02-02,3.6,89,347,2022-02-04,89,8.16326530612245
U3-22JAN,2022-02-03,3.6,86,26,2022-02-04,86,8.16326530612245
U3-22JAN,2022-02-04,3.6,90,1785,2022-02-04,90,13.26530612244898
U3-22JUL,2022-07-08,3.6,49,202,2022-08-05,49,28.571428571428573
U3-22JUL,2022-07-09,3.6,48,67,2022-08-05,48,27.551020408163264
U3-22JUL,2022-07-10,3.6,48,0,2022-08-05,48,29.591836734693878
U3-22JUL,2022-07-11,3.6,48,0,2022-08-05,48,26.53061224489796
U3-22JUL,2022-07-12,3.6,48,0,2022-08-05,48,26.53061224489796
U3-22JUL,2022-07-13,3.6,51,365,2022-08-05,51,29.591836734693878
U3-22JUL,2022-07-14,3.6,51,0,2022-08-05,51,32.6530612244898
U3-22JUL,2022-07-15,3.6,53,470,2022-08-05,53,29.591836734693878
U3-22JUL,2022-07-16,3.6,48,125,2022-08-05,48,16.3265306122449
U3-22JUL,2022-07-17,3.6,48,0,2022-08-05,48,16.3265306122449
U3-22JUL,2022-07-18,3.6,48,0,2022-08-05,48,21.428571428571427
U3-22JUL,2022-07-19,3.6,54,5,2022-08-05,54,27.551020408163264
U3-22JUL,2022-07-20,3.6,49,1,2022-08-05,49,26.53061224489796
U3-22JUL,2022-07-21,3.6,49,927,2022-08-05,49,27.551020408163264
U3-22JUL,2022-07-22,3.6,50,300,2022-08-05,50,24.489795918367346
U3-22JUL,2022-07-23,3.6,55,93,2022-08-05,55,29.591836734693878
U3-22JUL,2022-07-24,3.6,55,25,2022-08-05,55,29.591836734693878
U3-22JUL,2022-07-25,3.6,50,10,2022-08-05,50,23.46938775510204
U3-22JUL,2022-07-26,3.6,56,2,2022-08-05,56,34.69387755102041
U3-22JUL,2022-07-27,3.6,51,25,2022-08-05,51,29.591836734693878
U3-22JUL,2022-07-28,3.6,51,0,2022-08-05,51,30.612244897959183
U3-22JUL,2022-07-29,3.6,51,70,2022-08-05,51,30.612244897959183
U3-22JUL,2022-07-30,3.6,50,24,2022-08-05,50,29.591836734693878
U3-22JUL,2022-07-31,3.6,50,0,2022-08-05,50,26.53061224489796
U3-22JUL,2022-08-01,3.6,55,17,2022-08-05,55,37.755102040816325
U3-22JUL,2022-08-02,3.6,51,1246,2022-08-05,51,35.714285714285715
U3-22JUL,2022-08-03,3.6,50,215,2022-08-05,50,35.714285714285715
U3-22JUL,2022-08-04,3.6,52,1277,2022-08-05,52,31.632653061224488
U3-22JUL,2022-08-05,3.6,58,394,2022-08-05,58,35.714285714285715
U3-22JUN,2022-06-08,3.6,31,0,2022-07-08,31,20.408163265306122
U3-22JUN,2022-06-09,3.6,31,0,2022-07-08,31,20.408163265306122
U3-22JUN,2022-06-10,3.6,31,0,2022-07-08,31,20.408163265306122
U3-22JUN,2022-06-11,3.6,31,0,2022-07-08,31,20.408163265306122
U3-22JUN,2022-06-12,3.6,31,0,2022-07-08,31,20.408163265306122
U3-22JUN,2022-06-13,3.6,31,0,2022-07-08,31,20.408163265306122
U3-22JUN,2022-06-14,3.6,31,0,2022-07-08,31,20.408163265306122
U3-22JUN,2022-06-15,3.6,31,0,2022-07-08,31,18.367346938775512
U3-22JUN,2022-06-16,3.6,31,0,2022-07-08,31,18.367346938775512
U3-22JUN,2022-06-17,3.6,36,7,2022-07-08,36,23.46938775510204
U3-22JUN,2022-06-18,3.6,38,13,2022-07-08,38,24.489795918367346
U3-22JUN,2022-06-19,3.6,38,0,2022-07-08,38,24.489795918367346
U3-22JUN,2022-06-20,3.6,38,0,2022-07-08,38,24.489795918367346
U3-22JUN,2022-06-21,3.6,38,20,2022-07-08,38,24.489795918367346
U3-22JUN,2022-06-22,3.6,53,1044,2022-07-08,53,34.69387755102041
U3-22JUN,2022-06-23,3.6,55,320,2022-07-08,55,31.632653061224488
U3-22JUN,2022-06-24,3.6,60,459,2022-07-08,60,30.612244897959183
U3-22JUN,2022-06-25,3.6,55,285,2022-07-08,55,29.591836734693878
U3-22JUN,2022-06-26,3.6,59,16,2022-07-08,59,34.69387755102041
U3-22JUN,2022-06-27,3.6,60,296,2022-07-08,60,35.714285714285715
U3-22JUN,2022-06-28,3.6,62,402,2022-07-08,62,37.755102040816325
U3-22JUN,2022-06-29,3.6,64,210,2022-07-08,64,35.714285714285715
U3-22JUN,2022-06-30,3.6,64,100,2022-07-08,64,39.795918367346935
U3-22JUN,2022-07-01,3.6,59,50,2022-07-08,59,34.69387755102041
U3-22JUN,2022-07-02,3.6,59,0,2022-07-08,59,34.69387755102041
U3-22JUN,2022-07-03,3.6,59,0,2022-07-08,59,34.69387755102041
U3-22JUN,2022-07-04,3.6,59,0,2022-07-08,59,34.69387755102041
U3-22JUN,2022-07-05,3.6,53,1704,2022-07-08,53,29.591836734693878
U3-22JUN,2022-07-06,3.6,53,140,2022-07-08,53,29.591836734693878
U3-22JUN,2022-07-07,3.6,57,744,2022-07-08,57,29.591836734693878
U3-22JUN,2022-07-08,3.6,48,20,2022-07-08,48,23.46938775510204
U3-22MAR,2022-03-04,3.6,NA,NA,2022-03-31,NA,30.612244897959183
U3-22MAR,2022-03-05,3.6,NA,NA,2022-03-31,NA,30.612244897959183
U3-22MAR,2022-03-06,3.6,NA,NA,2022-03-31,NA,30.612244897959183
U3-22MAR,2022-03-07,3.6,NA,NA,2022-03-31,NA,30.612244897959183
U3-22MAR,2022-03-08,3.6,NA,NA,2022-03-31,NA,30.612244897959183
U3-22MAR,2022-03-09,3.6,NA,NA,2022-03-31,NA,30.612244897959183
U3-22MAR,2022-03-10,3.6,NA,NA,2022-03-31,NA,30.612244897959183
U3-22MAR,2022-03-11,3.6,NA,NA,2022-03-31,NA,30.612244897959183
U3-22MAR,2022-03-12,3.6,NA,NA,2022-03-31,NA,30.612244897959183
U3-22MAR,2022-03-13,3.6,NA,NA,2022-03-31,NA,30.612244897959183
U3-22MAR,2022-03-14,3.6,NA,NA,2022-03-31,NA,30.612244897959183
U3-22MAR,2022-03-15,3.6,NA,NA,2022-03-31,NA,30.612244897959183
U3-22MAR,2022-03-16,3.6,NA,NA,2022-03-31,NA,30.612244897959183
U3-22MAR,2022-03-17,3.6,NA,NA,2022-03-31,NA,30.612244897959183
U3-22MAR,2022-03-18,3.6,NA,NA,2022-03-31,NA,30.612244897959183
U3-22MAR,2022-03-19,3.6,NA,NA,2022-03-31,NA,30.612244897959183
